Frequency,S11_Magnitude,S11_Phase,S11_VSWR
200555555,-6.583824747,-142.2352216,2.763692715
200664444,-7.706600723,-170.8508701,2.400114241
200773333,-7.465074996,156.206012,2.46858209
200882222,-6.153095939,123.7582438,2.940349363
200991111,-4.697894395,96.61030009,3.787487573
201100000,-3.568489087,75.09460528,4.936385982
201208888,-2.798080191,57.86217466,6.262061209
201317777,-2.332405546,43.37006369,7.492710755
201426666,-2.133553935,30.16994272,8.183077545
201535555,-2.281549384,16.43202681,7.657755876
201644444,-3.311211178,-1.118322606,5.309734819
201753333,-8.957492025,-26.47864257,2.108264282
201862222,-9.034150688,77.21016651,2.093203286
201971111,-2.887277801,52.3836646,6.071963538
202080000,-1.604502101,36.9847187,10.85766721
202188888,-1.158802375,27.34996143,15.01337793
202297777,-0.953779138,20.37242225,18.23192654
202406666,-0.84093238,14.80873245,20.67389346
202515555,-0.77359184,10.03008302,22.47084306
202624444,-0.731601241,5.704358139,23.75891045
202733333,-0.707720263,1.616709284,24.55968817
202842222,-0.698720826,-2.407643766,24.87566638
202951111,-0.705425989,-6.573280941,24.63947609
203060000,-0.734320483,-11.122731,23.67103362
203168888,-0.802969599,-16.46815529,21.64982251
203277777,-0.963455339,-23.48282805,18.04918849
203386666,-1.420044368,-34.4524159,12.26050113
203495555,-3.415921169,-56.9942917,5.150909909
203604444,-28.09262422,104.1338859,1.08200701
203713333,-3.461513232,27.17913333,5.084795679
203822222,-1.655547688,6.953089336,10.52481868
203931111,-1.206916105,-3.572191772,14.41667789
204040000,-1.057246464,-10.79440428,16.45143549
204148888,-1.014587586,-16.68106904,17.14147417
204257777,-1.029131702,-22.03417546,16.8997777
204366666,-1.08870818,-27.28609555,15.9772078
204475555,-1.193724336,-32.70755167,14.57548692
204584444,-1.356233488,-38.5259145,12.83485425
204693333,-1.598668881,-44.95887855,10.89706063
204802222,-1.964627208,-52.22018393,8.879943234
204911111,-2.521311059,-60.61353928,6.938290253
205020000,-3.37966527,-70.26196825,5.204775381
205128888,-4.718319738,-81.26225051,3.771866325
205237777,-6.822189665,-93.21665613,2.675943293
205346666,-10.18184043,-104.7450358,1.897191592
205455555,-15.90288067,-110.6704913,1.381721837
205564444,-25.16715962,-66.43840295,1.116765564
205673333,-18.64821327,-10.27553892,1.264593791
205782222,-14.57414428,-17.88626807,1.459310209
205891111,-13.44303634,-39.51262543,1.540455238
206000000,-15.57066546,-77.68302716,1.399578033
206108888,-21.43718415,-146.2260646,1.185195808
206217777,-17.75542758,139.2647211,1.297497774
206326666,-12.58937116,109.5950483,1.613388109
206435555,-9.385094965,91.81661984,2.027670397
206544444,-7.306567558,78.36427682,2.516130641
206653333,-5.925199586,67.32669349,3.044668948
206762222,-5.018265567,58.08384692,3.557469895
206871111,-4.437549534,50.44445223,3.999503967
206980000,-4.074110194,44.22597618,4.341834104
207088888,-3.839215498,39.30449377,4.598254171
207197777,-3.671069047,35.439416,4.802308833
207306666,-3.518040126,32.40227914,5.00523495
207415555,-3.350810884,29.91475275,5.248488
207524444,-3.158325159,27.7136852,5.560783222
207633333,-2.946455415,25.56940665,5.952251956
207742222,-2.732620988,23.34465134,6.409533587
207851111,-2.534316402,21.02413259,6.903181468
207960000,-2.361285843,18.64735882,7.402168152
208068888,-2.209654778,16.27470681,7.904115344
208177777,-2.060410663,13.89236562,8.470720351
208286666,-1.8922864,11.30200799,9.216592755
208395555,-1.7219674,8.121037038,10.12135211
208504444,-1.613465024,4.110680442,10.79769464
208613333,-1.626855751,-0.763400923,10.70932949
208722222,-1.823160138,-6.650554879,9.563346669
208831111,-2.353033617,-14.1453383,7.427811519
208940000,-3.678523397,-23.96696633,4.792861273
209048888,-7.432373976,-33.51666902,2.47821571
209157777,-14.2472223,16.55459837,1.48116569
209266666,-6.283533259,44.73548775,2.884182487
209375555,-3.198482233,34.27903646,5.49249197
209484444,-2.072615776,25.21510867,8.421304538
209593333,-1.605873817,18.61524967,10.84844529
209702222,-1.414276012,13.72984387,12.31028597
209811111,-1.354908605,10.09879298,12.84735385
209920000,-1.350566292,7.488450542,12.88849362
210028888,-1.317930882,5.727818308,13.20637944
210137777,-1.191997059,4.076829909,14.5965414
210246666,-1.068221062,1.917375474,16.28283692
210355555,-1.016277656,-0.326978326,17.11303267
210464444,-1.008175404,-2.36551674,17.25025037
210573333,-1.01181786,-4.182559343,17.18829045
210682222,-1.016971479,-5.877930199,17.101384
210791111,-1.019881327,-7.511978776,17.0527031
210900000,-1.020945187,-9.120814526,17.03497437
211008888,-1.021805978,-10.74007216,17.02065676
211117777,-1.023025194,-12.40237555,17.0004187
211226666,-1.02532677,-14.12643359,16.96234564
211335555,-1.033091346,-15.9510718,16.83515564
211444444,-1.043554678,-17.87767717,16.66675517
211553333,-1.06072606,-19.95436481,16.39760159
211662222,-1.087529394,-22.22469323,15.99448045
211771111,-1.129342358,-24.73844422,15.40387215
211880000,-1.187402647,-27.59469067,14.65284319
211988888,-1.272479727,-30.85501217,13.67631832
212097777,-1.395357705,-34.73649194,12.47645893
212206666,-1.57622249,-39.44650171,11.05137499
212315555,-1.848575077,-45.41750826,9.432833197
212424444,-2.28373868,-53.44284964,7.650498586
212533333,-3.024942843,-65.03165551,5.800771705
212642222,-4.458832062,-83.74844686,3.981221606
212751111,-7.52541375,-119.1454784,2.451039545
212860000,-10.73039934,161.0754616,1.819774518
212968888,-6.601509923,87.73300433,2.756953927
213077777,-3.614970289,54.24517177,4.874676322
213186666,-2.241725504,35.33444262,7.792256238
213295555,-1.568857236,23.18357796,11.10297445
213404444,-1.208353842,14.69154492,14.39957959
213513333,-0.997267808,8.361229306,17.43850392
213622222,-0.865977944,3.376553965,20.07691604
213731111,-0.780296908,-0.713442267,22.27800793
213840000,-0.721799331,-4.167463142,24.08117371
213948888,-0.681183058,-7.209052269,25.51543477
214057777,-0.651463576,-9.936041388,26.67827141
214166666,-0.63068321,-12.43944555,27.55648263
214275555,-0.616143462,-14.79350725,28.20619582
214384444,-0.607651231,-17.05054051,28.60006343
214493333,-0.605367996,-19.23711874,28.70784503
214602222,-0.61032222,-21.42296251,28.47500158
214711111,-0.62836236,-23.59976274,27.65817301
214820000,-0.669908352,-25.86595796,25.94442895
214928888,-0.756290118,-28.12861027,22.9842393
215037777,-0.915377795,-30.13519976,18.99527661
215146666,-1.089567016,-31.18553835,15.96464692
215255555,-1.067468341,-31.79307254,16.29428981
215364444,-0.951915914,-33.52501896,18.26754109
215473333,-0.901899854,-35.99503729,19.27862005
215582222,-0.92367798,-38.7784238,18.82490174
215691111,-1.009013586,-41.76568809,17.23595283
215800000,-1.173543651,-44.95967782,14.82535168
215908888,-1.450627267,-48.2331665,12.00317892
216017777,-1.875864192,-51.22668345,9.296647204
216126666,-2.443220207,-53.31026093,7.157017251
216235555,-3.075204832,-53.83257303,5.707867589
216344444,-3.632712978,-52.27192998,4.851543027
216453333,-3.792125331,-48.8256889,4.653547996
216562222,-3.349206162,-46.72535724,5.25094144
216671111,-2.724360177,-48.71555239,6.428652129
216780000,-2.346988174,-53.86461709,7.446712565
216888888,-2.330568754,-60.85086806,7.49854564
216997777,-2.776136775,-69.25201339,6.310715867
217106666,-4.021238104,-78.31082491,4.396893749
217215555,-6.714828891,-82.49033658,2.714657126
217324444,-9.359977834,-63.78761103,2.032182333
217433333,-7.333930685,-45.53139936,2.507766817
217542222,-5.151755181,-48.33632397,3.470289982
217651111,-4.047031846,-57.65238586,4.369849839
217760000,-3.645584399,-69.98385028,4.834903962
217868888,-3.966242625,-86.1088016,4.455750291
217977777,-5.740962035,-107.5350272,3.135300199
218086666,-11.09881558,-129.5143327,1.772579619
218195555,-22.71379801,-80.32653561,1.157884029
218304444,-14.93103716,-45.76399415,1.436782107
218413333,-14.24344901,-42.95812914,1.481425088
218522222,-12.91755975,-37.19409006,1.584002909
218631111,-11.64718688,-37.61702274,1.70856549
218740000,-10.69976921,-42.17551724,1.823863438
218848888,-10.13836208,-50.95964739,1.903728272
218957777,-10.17446913,-65.35995088,1.898295446
219066666,-11.38317695,-88.66565425,1.738507912
219175555,-15.2849106,-131.605443,1.415720169
219284444,-19.96229062,120.8416922,1.223297036
219393333,-15.97424942,42.73935115,1.378007844
219502222,-16.49350135,16.58143949,1.352209373
219611111,-18.79630593,27.77628726,1.259540295
219720000,-16.26031688,54.69953709,1.363534965
219828888,-12.37566993,57.8427069,1.63350616
219937777,-9.864581766,51.39854368,1.946361111
220046666,-8.629416929,43.12547891,2.17601
220155555,-8.725466004,39.66559383,2.155604677
220264444,-7.589413025,50.76008547,2.432756271
220373333,-4.839796238,46.01216651,3.681751705
220482222,-3.609106294,36.32142495,4.882372655
220591111,-3.001974389,28.56400998,5.844272798
220700000,-2.62857985,22.34344253,6.65916882
220808888,-2.369623915,17.22503199,7.37644054
220917777,-2.159103445,12.94122685,8.08721673
221026666,-1.954968096,9.135695894,8.923446317
221135555,-1.760502545,5.464419083,9.901269382
221244444,-1.594059666,1.873902251,10.92839248
221353333,-1.458198369,-1.634607069,11.94114682
221462222,-1.348036228,-5.086712252,12.9125863
221571111,-1.265683531,-8.559721092,13.74949316
221680000,-1.213691988,-12.11326998,14.3364506
221788888,-1.209247217,-15.8064525,14.38897563
221897777,-1.272868998,-19.62116451,13.67215073
222006666,-1.42918483,-23.56294457,12.18243749
222115555,-1.723322789,-27.53131049,10.11344362
222224444,-2.253957004,-31.20412142,7.750437254
222333333,-3.183250601,-32.80176271,5.518189849
222442222,-4.049464704,-26.93165214,4.367317164
222551111,-3.130975097,-20.12962239,5.608308832
222660000,-2.039919536,-23.35415582,8.555020439
222768888,-1.62652497,-29.11791845,10.71149473
222877777,-1.555868524,-34.73165905,11.19516438
222986666,-1.653192175,-40.15705131,10.53972438
223095555,-1.876931049,-45.76522411,9.291403808
223204444,-2.254404806,-51.8335104,7.748914897
223313333,-2.890288464,-58.76271641,6.065753746
223422222,-4.047200336,-66.63038023,4.369674336
223531111,-6.439297154,-72.99402468,2.820217072
223640000,-9.921399698,-55.29938172,1.93729906
223748888,-6.163094016,-42.40353394,2.935956452
223857777,-5.833911332,-69.20349998,3.08883385
223966666,-10.7370925,-96.54212197,1.818884515
224075555,-38.23120373,-2.945898554,1.024821415
224184444,-11.6605427,32.48805483,1.707091905
224293333,-7.349332245,16.81244269,2.503088166
224402222,-5.692102496,4.851536339,3.16035648
224511111,-5.125127699,-2.862508343,3.487307075
224620000,-4.794391175,-5.170273008,3.714886586
224728888,-3.769644824,-6.572945236,4.680439848
224837777,-2.744011165,-13.38527383,6.383362879
224946666,-2.335883701,-22.01455058,7.481687088
225055555,-2.353141384,-30.15614427,7.427475472
225164444,-2.650737768,-37.59622718,6.604348008
225273333,-3.196622032,-44.47606024,5.495617113
225382222,-4.057970863,-50.56099173,4.35848631
225491111,-5.259558828,-54.60066816,3.403206768
225600000,-6.607190577,-54.91495464,2.75479738
225708888,-7.62759121,-51.61761955,2.422004752
225817777,-8.101060781,-48.14957332,2.297620191
225926666,-8.413428399,-46.74457203,2.223737421
226035555,-8.813563017,-46.4088919,2.137311747
226144444,-9.29864576,-47.34258701,2.043311956
226253333,-10.28048123,-50.57609298,1.882589448
226362222,-12.63316786,-52.28981538,1.609363048
226471111,-16.44789936,-35.59974016,1.3543919
226580000,-15.66292049,3.258949811,1.39452372
226688888,-12.20316575,14.2372739,1.65034563
226797777,-10.15318519,13.51988636,1.901492726
226906666,-9.040323193,11.30817292,2.092002671
227015555,-8.416120143,9.75800715,2.223126355
227124444,-8.022468301,9.534625895,2.317182492
227233333,-7.660065536,10.61597792,2.412949197
227342222,-7.173430294,12.43785653,2.557789259
227451111,-6.517200214,13.96927071,2.789423476
227560000,-5.778730529,14.35858321,3.116232411
227668888,-5.081717858,13.65995028,3.51544288
227777777,-4.476507567,12.34422144,3.966172808
227886666,-3.950511536,10.75243083,4.472892512
227995555,-3.484288586,9.002906196,5.052425035
228104444,-3.070342965,7.089465203,5.716720004
228213333,-2.708883261,5.071202315,6.464787837
228322222,-2.396408724,3.032077162,7.295013208
228431111,-2.121631316,0.967840777,8.228604867
228540000,-1.883760278,-1.116490778,9.257980716
228648888,-1.680085886,-3.179922914,10.37203396
228757777,-1.510817572,-5.211826231,11.52723926
228866666,-1.369459025,-7.166798486,12.71140646
228975555,-1.250895657,-9.046509481,13.91146684
229084444,-1.152920892,-10.84323349,15.08974066
229193333,-1.070222256,-12.55100161,16.25246656
229302222,-1.000971002,-14.19920642,17.37413019
229411111,-0.941073416,-15.77183209,18.4775907
229520000,-0.889952797,-17.2743485,19.53696202
229628888,-0.845008623,-18.73081124,20.57432053
229737777,-0.805878112,-20.13635243,21.57179705
229846666,-0.771225378,-21.49104955,22.53970265
229955555,-0.740069077,-22.82658189,23.48738514
230064444,-0.71325498,-24.13746999,24.36932142
230173333,-0.692227342,-25.43588604,25.1087639
230282222,-0.679614408,-26.72400155,25.5742679
230391111,-0.678267713,-27.97319174,25.62499367
230500000,-0.68533268,-29.14347835,25.36110008
230608888,-0.693277368,-30.22948324,25.07077485
230717777,-0.694713109,-31.26798769,25.01901691
230826666,-0.695268612,-32.287216,24.99904864
230935555,-0.695614556,-33.29380155,24.98662933
231044444,-0.695464762,-34.28358682,24.99200537
231153333,-0.697174514,-35.256134,24.93078046
231262222,-0.697465642,-36.22581503,24.92038532
231371111,-0.698780554,-37.19293116,24.87354241
231480000,-0.697958662,-38.13649838,24.90280112
231588888,-0.698797444,-39.07700162,24.87294189
231697777,-0.698804869,-40.02207774,24.87267788
231806666,-0.70103992,-40.95797242,24.79346458
231915555,-0.701833767,-41.88180663,24.76545106
232024444,-0.701023723,-42.82855378,24.79403681
232133333,-0.7012124,-43.77528503,24.78737267
232242222,-0.702647894,-44.72917525,24.73678765
232351111,-0.703445385,-45.68701577,24.70877429
232460000,-0.705473278,-46.66741866,24.63782625
232568888,-0.712180895,-47.65588015,24.40603307
232677777,-0.718859668,-48.64664912,24.17953685
232786666,-0.728180446,-49.64594316,23.87039182
232895555,-0.744636533,-50.65447242,23.34349277
233004444,-0.763583083,-51.60735994,22.76499583
233113333,-0.771765464,-52.58124029,22.52394997
233222222,-0.78009017,-53.61417218,22.28390407
233331111,-0.795316822,-54.67780681,21.85784859
233440000,-0.818134077,-55.77012311,21.24910985
233548888,-0.854829425,-56.88820633,20.33832479
233657777,-0.907951892,-57.97307752,19.150348
233766666,-0.983273962,-58.89117653,17.68614616
233875555,-1.045179139,-59.44381405,16.64091328
233984444,-1.037798148,-59.93520261,16.75898205
234093333,-0.995140999,-60.72819281,17.47569172
234202222,-0.960045793,-61.81039264,18.11315808
234311111,-0.941064238,-63.03283011,18.47777055
234420000,-0.939074942,-64.31489501,18.51683667
234528888,-0.951619104,-65.63949909,18.27322735
234637777,-0.977786667,-66.96709666,17.78518894
234746666,-1.011919033,-68.30300701,17.18657581
234855555,-1.048504775,-69.64283412,16.58825917
234964444,-1.091710796,-71.01655458,15.93337948
235073333,-1.14340636,-72.47776014,15.21493923
235182222,-1.217055391,-74.03117898,14.29695981
235291111,-1.327880432,-75.63401371,13.1078067
235400000,-1.505194238,-77.07028406,11.57008849
235508888,-1.740754143,-77.84063957,10.01283556
235617777,-1.886692678,-77.34296022,9.243703736
235726666,-1.753976929,-76.96610814,9.937856189
235835555,-1.544679709,-78.18433274,11.27582554
235944444,-1.429285096,-80.26965745,12.18158672
236053333,-1.3986382,-82.60000907,12.44732113
236162222,-1.420669259,-85.0361838,12.25513222
236271111,-1.494154761,-87.54846233,11.65514862
236380000,-1.625834203,-90.11280389,10.71601923
236488888,-1.839700835,-92.35246201,9.477993878
236597777,-1.975954407,-93.19214621,8.829471488
236706666,-1.71135448,-95.46070187,10.18371139
236815555,-1.624140307,-100.7218704,10.72713053
236924444,-1.775915793,-107.1796824,9.815923971
237033333,-2.162520455,-115.8921039,8.074568833
237142222,-3.316474441,-130.6988662,5.301509091
